"","income","weights","Sex","Ethnicity","Father_Occ","Mother_Occ","Mother_Edu","Father_Edu","Birth_Area"
"2434",10039.7639654187,219,1,2,4,0,6,2,4
"2435",5251.48858298742,77,0,2,3,0,3,4,3
"2436",5112.36083082359,73,1,1,3,0,2,6,4
"2437",7772.92827257954,261,0,5,3,0,0,0,4
"2438",13135.6070733368,113,0,2,3,0,6,0,4
"2439",2796.02467120092,41,0,2,3,6,6,6,4
"2440",12053.8043218087,133,1,2,2,0,0,0,4
"2441",5074.07462206899,64,1,3,2,6,2,0,1
"2442",14449.6680123364,104,0,2,4,6,2,5,2
"2443",10603.9711084725,127,1,2,2,2,6,6,3
"2444",5146.84913003019,71,1,3,3,0,0,3,3
"2445",3699.36143630745,23,1,3,3,3,0,0,4
"2446",7510.80228190651,36,0,3,3,3,2,2,1
"2447",20217.4287494449,101,0,2,2,2,6,6,4
"2448",10163.7427789305,90,0,2,4,6,6,12,4
"2449",11048.8948770284,74,1,2,3,2,6,6,4
"2450",18639.4524745656,484,0,2,4,0,6,12,4
"2451",13825.4330274209,378,0,1,3,5,6,6,3
"2452",23471.5514604411,425,1,2,4,4,4,4,4
"2453",10531.6808752097,65,1,2,3,3,4,4,4
"2454",19624.3934597249,137,1,2,4,0,6,6,4
"2455",3726.33848649845,61,1,2,2,2,4,3,4
"2456",13462.0833379863,79,0,2,4,5,6,6,4
"2457",2122.08251887259,51,1,2,3,0,6,6,4
"2458",13333.3651885279,123,1,2,2,6,10,6,2
"2459",3839.5185020777,71,1,3,3,3,0,0,4
"2460",4041.88360913302,137,1,2,2,0,3,3,4
"2461",3037.02913049338,193,1,5,6,0,0,2,3
"2462",8035.93374462289,99,1,2,3,0,6,6,4
"2463",9273.1479398252,71,1,2,2,0,9,6,4
"2464",5753.82928929481,179,1,2,3,2,4,2,3
"2465",8336.22485905848,123,0,2,4,0,0,0,2
"2466",7051.2665111786,21,1,2,2,6,6,6,4
"2467",32942.2614756305,63,0,2,4,0,0,2,4
"2468",5568.62227396929,241,1,2,3,0,0,0,4
"2469",16957.7791747211,432,0,2,2,5,3,2,4
"2470",2807.578967885,67,0,2,3,3,2,6,2
"2471",3498.43554759085,21,1,2,2,6,2,0,4
"2472",4342.47876204145,72,1,2,3,0,0,0,3
"2473",4560.37571899574,61,0,2,2,0,6,6,3
"2474",10084.871784025,64,1,3,6,3,6,6,3
"2475",3006.07349191086,34,0,2,3,3,0,0,4
"2476",9234.18822465444,342,1,2,3,0,4,0,4
"2477",1913.59056975412,110,0,2,2,0,6,6,3
"2478",2350.86071357721,90,0,2,3,0,0,0,4
"2479",9833.13121340083,79,1,2,1,6,3,6,4
"2480",31833.6999279474,90,0,1,2,2,12,6,4
"2481",6518.85613000057,71,0,2,3,3,0,0,2
"2482",9030.55039233001,365,0,2,4,2,6,6,4
"2483",9324.14869585172,444,0,2,2,0,10,6,4
"2484",1989.89433690122,210,1,2,3,0,0,3,3
"2485",15204.1164122721,42,1,3,4,2,6,15,1
"2486",5302.50432666609,33,0,3,3,3,2,3,2
"2487",10614.9645618382,366,0,2,2,0,6,6,4
"2488",1635.39239253449,223,1,2,3,0,6,3,4
"2489",6938.20052217634,99,1,2,3,0,1,3,3
"2490",2024.10424900787,81,0,2,2,2,0,0,3
"2491",5567.85968598641,73,0,2,3,3,0,0,4
"2492",6182.38891790169,99,0,2,3,3,1,1,4
"2493",5081.55705680293,101,0,2,3,0,0,0,3
"2494",8052.02546288596,432,1,2,4,2,6,6,4
"2495",9634.70424829906,298,0,2,4,4,0,3,3
"2496",8174.04248640916,125,0,2,3,0,8,6,3
"2497",18827.8536483419,101,0,2,3,4,6,6,3
"2498",53620.2180568766,298,1,2,2,2,14,14,3
"2499",20315.124733705,71,1,2,3,0,6,4,4
"2500",9397.9649977013,88,1,3,3,0,0,0,3
"2501",1993.74410880471,23,0,3,3,0,6,6,1
"2502",49647.1918283108,510,0,2,4,0,12,12,4
"2503",9368.35213128906,83,0,2,3,2,6,6,4
"2504",29419.6217129385,65,0,2,3,0,4,4,4
"2505",17555.7331879849,179,1,2,3,0,0,3,4
"2506",4920.13301641269,74,0,2,3,0,1,2,4
"2507",26392.0786022076,365,0,2,4,2,6,15,4
"2508",12677.5934583742,484,1,2,4,0,6,12,4
"2509",2094.69407418583,179,1,5,3,0,0,0,3
"2510",9263.96661978184,174,0,2,5,0,12,12,4
"2511",24656.9207417324,101,1,2,3,0,4,3,4
"2512",23686.4496697335,444,1,2,4,0,12,15,4
"2513",1478.21271765785,74,0,3,3,3,0,0,4
"2514",4335.61344625239,153,1,5,2,0,6,6,3
"2515",1005.21542015663,19,0,3,2,0,0,0,4
"2516",13120.0697080039,342,0,2,4,2,6,8,4
"2517",3216.18378944101,91,0,2,3,3,3,3,4
"2518",14070.7858441877,41,0,2,3,3,0,0,4
"2519",3044.80732760788,90,1,2,3,0,0,0,4
"2520",7579.31986966052,101,1,2,2,0,0,3,4
"2521",3152.54646715468,137,1,2,2,0,6,6,4
"2522",47172.0334281245,99,1,2,4,6,6,11,4
"2523",7385.42322958251,90,1,2,3,0,3,3,4
"2524",3074.38244947479,77,0,5,3,0,0,6,4
"2525",5299.15310234299,133,0,2,1,0,1,3,2
"2526",5998.0862617635,90,1,2,3,0,3,4,4
"2527",2282.6947226041,123,0,3,3,3,0,2,4
"2528",11403.373338022,25,0,2,3,0,6,6,3
"2529",12964.9477167885,106,0,2,4,0,6,6,4
"2530",13873.4896997894,153,0,2,4,0,6,6,4
"2531",3716.20037926573,366,1,1,4,0,3,0,4
"2532",19851.8563610847,219,1,1,4,0,12,12,4
"2533",7059.52228083096,64,1,2,3,0,0,0,1
"2534",8525.19261406176,41,1,2,2,2,12,12,4
"2535",5075.27246035493,113,1,2,3,0,0,0,1
"2536",4719.4327545343,113,0,2,3,0,0,0,3
"2537",829.389028300303,23,1,3,3,3,0,0,4
"2538",9001.01337257084,342,0,2,3,0,0,0,4
"2539",2012.14668715647,51,0,3,3,3,0,0,1
"2540",35870.2581726536,13,1,3,0,0,0,0,3
"2541",17648.0718303421,71,0,2,2,2,10,6,4
"2542",1888.99582580718,77,0,4,3,0,0,0,4
"2543",6488.52300898459,117,1,5,3,0,0,0,4
"2544",1141.66217533935,366,0,2,3,0,0,0,4
"2545",6204.56738904957,227,0,2,2,4,6,2,4
"2546",10254.6223679673,110,0,2,2,0,0,2,4
"2547",5999.59082004345,85,1,2,3,0,0,0,1
"2548",16353.207709253,99,1,2,3,6,6,6,4
"2549",4272.48334931953,117,1,5,3,0,0,0,4
"2550",1608.6719722593,133,0,2,2,4,0,2,3
"2551",8541.87611139752,138,1,5,3,3,3,0,4
"2552",3555.67355759514,138,1,2,3,0,0,3,4
"2553",11175.4224372546,138,1,2,3,3,6,3,4
"2554",27950.2173841049,102,1,2,4,2,12,7,1
"2555",8125.3091752689,79,0,2,4,4,15,15,4
"2556",7142.49225450932,99,1,3,3,0,0,0,2
"2557",11831.3702406938,99,0,2,2,0,6,6,2
"2558",4585.24352482455,67,0,2,2,2,6,6,4
"2559",9914.45872306373,99,0,3,3,2,0,0,2
"2560",9562.50236639348,342,1,2,3,0,0,6,4
"2561",3771.42821782327,52,0,3,3,3,0,3,4
"2562",2349.67412305201,74,1,2,3,0,0,0,4
"2563",3516.00331712534,138,0,2,3,0,0,0,4
"2564",19591.7954628366,172,0,2,3,3,4,4,3
"2565",10479.3611400778,122,1,2,4,3,6,6,4
"2566",5170.22868350344,90,0,2,2,0,6,6,4
"2567",14650.8745257685,425,0,1,2,2,12,6,4
"2568",3275.56866884324,42,1,2,2,0,0,0,1
"2569",1371.14633470409,23,1,3,3,3,0,0,4
"2570",597.649067852923,133,0,3,3,0,0,0,3
"2571",6522.26601138583,51,1,2,3,0,0,0,2
"2572",7502.83347978826,130,0,2,2,5,6,6,4
"2573",2147.23851435931,36,1,3,2,2,2,0,1
"2574",13190.4322282719,125,1,2,4,0,6,6,1
"2575",7768.30522907142,125,1,2,3,4,15,6,4
"2576",24720.8138851533,122,1,2,4,0,4,6,4
"2577",5001.24753113184,130,0,1,3,4,12,6,4
"2578",1882.4096264332,57,1,2,3,0,6,4,4
"2579",6342.80687119995,101,1,2,3,0,3,6,2
"2580",18514.6480277723,102,1,3,6,6,0,0,1
"2581",5415.091650488,73,0,2,3,0,0,2,4
"2582",5173.27354463995,74,1,2,3,0,3,6,4
"2583",4256.3927661004,133,0,3,3,3,0,12,4
"2584",7285.96586846089,47,0,3,3,0,2,4,4
"2585",5311.65346809433,57,0,2,3,0,0,0,4
"2586",4676.37182860892,52,0,2,3,0,2,2,3
"2587",9014.22241458907,65,0,2,4,0,6,12,1
"2588",23476.8631287255,63,1,3,3,0,0,0,4
"2589",13552.2537474487,365,1,2,2,0,0,0,4
"2590",14058.6987353997,342,1,2,2,0,6,6,3
"2591",3546.71393726636,138,0,5,3,0,5,3,3
"2592",23375.5114958013,371,1,2,4,0,12,15,4
"2593",28206.3151455464,123,1,2,2,2,12,12,4
"2594",7349.80868394685,81,0,2,3,0,6,6,3
"2595",9289.18232409866,387,1,2,4,2,6,4,4
"2596",10446.7940753609,41,1,2,2,3,6,6,1
"2597",20049.313565311,64,0,3,2,0,0,0,4
"2598",3558.33813882756,101,1,2,2,0,2,2,3
"2599",1453.71418070219,179,1,5,3,3,0,0,4
"2600",2894.13676660017,36,0,1,4,0,2,4,1
"2601",8811.01809949729,122,1,2,3,3,0,0,4
"2602",21329.2490677156,122,1,2,4,4,6,6,4
"2603",6830.77817026114,1542,0,2,2,0,12,15,4
"2604",12635.0049182138,371,0,2,4,4,14,15,4
"2605",4618.00007197859,113,0,2,2,0,6,6,4
"2606",14531.9462639347,101,1,2,4,0,6,12,4
"2607",9141.79755901786,110,1,2,4,0,6,6,4
"2608",7800.07870370134,122,1,2,3,0,2,0,4
"2609",6564.53092359775,123,0,2,3,3,6,6,2
"2610",54299.0703955623,425,0,2,2,2,6,6,4
"2611",5241.99075666608,342,1,2,3,0,6,6,4
"2612",3373.43957014898,261,0,4,3,0,0,0,3
"2613",9517.44489120614,79,1,2,3,0,0,6,4
"2614",10749.4916250156,91,1,2,4,4,8,6,4
"2615",2886.61426592221,82,1,2,2,2,0,11,4
"2616",6812.49360395834,64,1,3,3,6,2,0,1
"2617",4366.94814947665,149,0,2,3,0,6,6,4
"2618",10306.7653766278,46,0,3,2,2,0,0,4
"2619",2475.52913136647,90,1,2,3,0,6,6,4
"2620",19680.6871391912,42,1,3,4,0,6,10,1
"2621",8842.48596644831,207,0,2,3,3,0,0,4
"2622",6884.80203230162,79,0,2,3,0,3,0,4
"2623",7079.02807509106,34,1,2,3,0,2,2,2
"2624",8787.72836569498,71,1,3,3,4,0,0,3
"2625",4270.47757554208,101,1,2,3,3,3,0,2
"2626",5352.72118168536,228,0,2,4,2,6,6,4
"2627",7316.20853144637,80,1,3,3,3,0,0,2
"2628",1661.84802125473,44,0,3,2,0,6,6,4
"2629",39713.3653575252,92,1,2,2,0,12,15,4
"2630",15468.042101227,75,1,2,6,2,6,6,4
"2631",6901.23850244846,179,1,2,3,0,6,6,4
"2632",2005.69695805389,154,1,2,3,0,0,3,4
"2633",9814.52668645211,101,0,2,0,0,6,12,4
"2634",4913.05902493379,139,0,2,3,2,6,6,4
"2635",14169.8049414321,101,0,2,4,0,6,6,4
"2636",7443.14141624819,74,0,2,3,0,3,3,4
"2637",16418.7683588689,72,0,2,2,2,0,1,3
"2638",7174.14104039355,101,0,2,3,3,6,6,3
"2639",4163.47099621714,79,0,2,3,0,0,9,4
"2640",4607.58717048992,142,0,5,3,0,1,2,3
"2641",3788.22896727148,77,1,4,3,0,3,2,4
"2642",15625.9242523716,101,1,2,4,0,6,0,3
"2643",672.434389064511,35,0,3,3,3,0,0,1
"2644",13524.4813741433,102,0,2,2,5,4,6,1
"2645",467.130374933148,102,1,2,3,0,0,0,3
"2646",6464.68384294241,83,1,2,3,0,0,0,4
"2647",2089.35551146851,44,1,2,3,3,2,2,4
"2648",2671.60931558874,42,0,3,3,0,0,0,1
"2649",6889.19969732571,219,1,2,2,0,3,3,4
"2650",6479.22283318031,366,0,2,4,0,6,3,4
"2651",26487.6002774626,99,0,2,4,6,6,6,4
"2652",22604.6332757106,91,1,2,3,0,0,0,4
"2653",1451.8805743057,36,1,3,3,0,6,6,1
"2654",2321.08474801082,75,0,3,3,3,2,1,4
"2655",43654.8635515283,164,0,2,4,4,15,15,4
"2656",40196.2084111019,172,1,2,4,0,12,15,4
"2657",11383.4335126975,110,0,2,2,2,10,6,4
"2658",10387.8269832439,61,0,2,3,3,3,6,4
"2659",9073.81720046638,99,0,2,3,3,0,0,4
"2660",4196.71529732252,101,0,2,3,3,2,3,4
"2661",5214.19192338612,61,1,1,4,0,6,6,4
"2662",4811.3371066422,99,1,3,3,3,0,0,4
"2663",10966.9961182699,85,1,3,4,4,0,2,4
"2664",9838.98890505466,67,1,2,4,0,0,6,4
"2665",28173.5283641917,184,0,2,4,0,6,6,4
"2666",39317.5638710895,128,1,2,4,4,15,15,4
"2667",4799.0803735007,64,1,2,3,3,3,3,3
"2668",26006.3284285808,101,0,2,6,6,6,6,4
"2669",3969.49781068968,80,0,3,3,3,0,0,3
"2670",31755.1484964861,35,1,2,4,4,9,6,2
"2671",18857.951872505,387,1,2,1,0,1,0,4
"2672",13317.1704707148,74,1,2,2,6,3,3,4
"2673",2525.75981531903,261,0,1,3,0,6,6,3
"2674",14564.6605965607,342,1,2,3,4,6,0,4
"2675",6851.87730230599,25,1,2,2,0,12,14,4
"2676",26515.2786331203,79,1,2,6,5,6,6,4
"2677",28839.2971422634,33,1,3,4,6,7,15,2
"2678",6268.22543634782,55,0,2,3,0,0,2,1
"2679",4374.23195925486,74,1,2,3,0,3,2,4
"2680",13412.6168970332,101,1,2,3,1,6,6,4
"2681",19474.0611625436,190,1,2,3,0,6,6,4
"2682",6465.7293371735,387,1,4,2,0,6,4,4
"2683",21497.1203204309,90,1,2,3,0,6,6,4
"2684",4017.89868181782,113,1,2,3,0,3,0,3
"2685",8819.13391768668,79,0,2,3,0,2,6,4
"2686",5585.53933718644,153,1,5,3,0,3,2,4
"2687",4165.08716776623,378,0,2,3,0,3,0,4
"2688",82014.0904440969,344,1,2,4,2,10,12,3
"2689",8015.87401114248,105,1,2,1,0,0,6,3
"2690",28166.6757856679,63,1,3,3,0,0,0,4
"2691",21344.8614035097,139,1,2,3,0,6,6,4
"2692",2189.35431277854,256,0,2,3,0,6,6,4
"2693",16511.8885482218,23,1,3,3,3,0,0,4
"2694",15389.1293518572,77,0,2,4,0,8,12,4
"2695",9031.90864035656,127,0,2,2,0,3,6,4
"2696",7548.80537775749,48,1,2,2,6,0,4,4
"2697",5335.49221500563,102,1,2,3,2,6,6,4
"2698",12070.9193611203,75,0,2,3,0,6,6,4
"2699",16998.1245266158,425,0,2,4,4,15,12,4
"2700",50176.7074482181,184,1,2,4,4,15,15,4
"2701",2771.81334596319,153,0,2,3,0,3,4,4
"2702",6321.90834784006,110,0,2,2,0,6,6,4
"2703",7459.98443332821,193,0,2,3,0,6,3,4
"2704",3662.50489480163,261,0,2,2,6,3,6,4
"2705",21171.454615477,154,0,2,2,2,9,8,4
"2706",10557.0079172678,292,1,2,3,0,5,3,3
"2707",3275.68647690757,432,0,4,4,5,0,0,4
"2708",11828.5872640159,34,1,2,3,2,6,3,4
"2709",6944.45860339881,139,1,2,3,0,5,6,4
"2710",23156.0486977173,261,1,5,3,0,12,6,4
"2711",4390.45656554523,13,1,2,2,2,6,6,4
"2712",29036.4302569886,139,1,2,4,4,12,15,4
"2713",7213.77531787659,99,1,2,3,2,0,6,4
"2714",4458.95539392083,25,0,4,2,0,6,6,4
"2715",18711.9166302312,193,1,5,3,0,6,10,3
"2716",14655.4897521414,69,1,2,3,0,2,2,4
"2717",10076.3272897118,101,0,2,2,6,2,1,2
"2718",10763.329819965,102,1,2,4,4,12,6,1
"2719",3408.34261402986,432,1,2,2,0,6,0,4
"2720",18855.460908797,132,0,2,4,0,12,12,4
"2721",17402.295591372,71,0,2,3,0,6,6,1
"2722",9074.50052471908,90,1,2,4,2,1,4,4
"2723",2156.05525991511,387,1,2,3,0,0,0,4
"2724",2276.15834965837,179,0,2,4,2,0,4,4
"2725",15875.3504088725,176,0,2,6,6,4,2,4
"2726",10046.0217333725,61,1,2,2,6,10,4,4
"2727",11815.7998276717,101,0,2,3,0,0,6,4
"2728",6909.30669904095,90,0,2,3,3,5,1,4
"2729",3811.56282509336,179,0,5,3,0,0,6,3
"2730",13967.9599275564,298,0,2,3,2,0,2,3
"2731",2259.02020116157,127,1,2,3,0,6,6,4
"2732",46669.6398954363,344,1,2,4,1,12,15,3
"2733",4238.15367184196,35,1,3,4,4,15,12,4
"2734",3803.95974880438,210,0,2,3,3,0,2,4
"2735",6571.05296895217,177,0,2,2,0,6,12,4
"2736",6571.94427746331,1413,0,2,2,0,4,4,4
"2737",32386.1805230176,127,1,2,6,5,6,2,3
"2738",2217.98557298234,82,1,2,2,0,6,15,4
"2739",14575.3392755441,227,1,2,4,2,0,3,4
"2740",3439.11445540993,177,1,2,3,0,6,6,4
"2741",6093.27809097441,256,0,3,3,0,0,0,4
"2742",27939.4923806416,102,0,2,3,0,0,6,3
"2743",14490.9563744432,432,0,2,6,6,15,6,4
"2744",3550.03383018314,14,0,3,3,3,0,0,2
"2745",5374.94711752416,104,0,2,4,0,12,15,4
"2746",1489.22501003476,23,0,3,3,3,5,6,2
"2747",18585.3600341937,207,1,5,4,2,9,6,4
"2748",5471.73384425967,13,1,2,3,0,0,0,3
"2749",591.62127005664,23,1,3,3,3,0,0,2
"2750",5946.19892944441,75,0,2,3,2,0,3,4
"2751",35100.0204639517,13,1,2,3,0,3,6,3
"2752",43476.6049852671,365,1,4,4,5,6,12,4
"2753",9291.46196004917,365,0,2,2,6,4,9,3
"2754",13989.2283836985,241,0,2,3,0,6,6,4
"2755",6407.3834505997,73,0,2,4,0,12,15,4
"2756",31604.4160188094,181,1,2,4,0,6,6,4
"2757",804.977085610668,51,1,2,3,0,9,3,4
"2758",23890.6153268986,67,1,2,6,6,9,12,2
"2759",12912.1334143559,425,0,2,4,4,15,12,4
"2760",8356.85837336637,46,0,2,3,0,0,0,4
"2761",9931.70407182759,48,1,3,3,3,6,6,4
"2762",4961.17645982504,110,0,2,4,0,2,3,4
"2763",4203.02331494464,219,1,2,3,0,6,6,4
"2764",1661.5265701919,88,1,2,2,6,6,6,3
"2765",12498.918837508,25,1,2,3,0,3,6,4
"2766",8572.46649549478,256,0,2,3,0,0,3,4
"2767",5693.83120214264,432,1,4,0,4,0,0,4
"2768",13687.4362362621,179,0,2,3,3,0,2,3
"2769",2993.51955592835,34,1,3,3,3,0,0,2
"2770",18192.9237089184,110,1,2,3,0,1,6,4
"2771",8004.13892512131,110,0,2,4,0,6,6,4
"2772",2051.01893771902,64,0,2,2,3,3,12,1
"2773",14337.7187624564,207,0,2,4,0,6,6,4
"2774",12407.2859548643,85,1,2,3,3,0,2,3
"2775",30254.6477592869,64,1,2,2,0,6,6,3
"2776",10584.4833175043,77,1,2,4,0,6,6,4
"2777",6459.48796479846,110,1,5,3,0,0,0,4
"2778",4348.07756450906,133,0,2,3,0,6,6,3
"2779",4948.62687411846,61,1,2,1,6,6,6,3
"2780",14202.4865928867,75,1,2,2,4,15,15,4
"2781",17284.010086366,69,1,2,3,0,6,7,4
"2782",33927.7692520557,40,1,2,2,6,0,4,4
"2783",991.68364685291,133,0,3,2,6,0,0,3
"2784",5316.36532678072,80,0,3,3,3,0,0,3
"2785",4443.84983341471,101,0,2,2,2,6,6,4
"2786",7725.22469715456,101,0,2,3,0,0,0,4
"2787",1821.51818999011,57,1,2,2,0,1,2,4
"2788",4645.45455896733,36,1,3,3,3,2,2,2
"2789",8741.89624470373,67,1,2,3,0,0,0,4
"2790",4257.68833656305,63,1,2,3,3,0,2,4
"2791",991.546886919068,101,0,2,3,2,0,0,1
"2792",20709.5499898123,344,1,2,4,4,12,12,3
"2793",5366.66968145409,33,0,3,3,3,0,0,2
"2794",5094.5771335711,190,0,2,2,2,6,6,4
"2795",1305.94685956205,241,0,2,3,0,8,6,4
"2796",4871.40095758432,71,0,3,2,0,0,0,3
"2797",272.401223440207,44,1,3,3,3,4,0,4
"2798",16605.5650172156,102,0,2,3,0,6,3,1
"2799",1076.80205596988,61,0,2,2,0,0,3,4
"2800",6388.9974681305,127,0,2,3,0,0,0,4
"2801",53728.3354108617,169,0,2,2,2,6,6,4
"2802",10292.1015001933,138,1,2,4,4,6,0,4
"2803",7240.51669929798,67,1,2,2,0,12,12,4
"2804",14783.8621820414,210,0,5,3,0,6,9,4
"2805",27550.1652001126,110,1,2,4,0,6,12,4
"2806",3094.02482375803,79,0,2,4,0,0,6,4
"2807",9981.72873511225,101,1,2,2,4,12,12,4
"2808",12076.7690379947,138,1,2,3,0,3,3,4
"2809",11234.1233784087,403,1,2,3,0,0,3,4
"2810",11208.1188075894,133,1,3,4,0,6,12,3
"2811",70199.8690545187,432,1,2,6,6,0,5,4
"2812",4366.43274510318,74,1,2,2,6,6,0,4
"2813",8472.76726452555,193,1,1,6,6,12,12,4
"2814",12192.1090950781,99,1,2,3,3,6,0,3
"2815",2538.98514009307,71,0,2,3,3,4,3,1
"2816",25052.5373824403,106,0,2,4,6,6,12,4
"2817",1703.33286792068,227,0,2,3,0,6,6,4
"2818",8772.56790235485,117,1,5,3,0,6,3,4
"2819",10950.5466258267,210,0,2,3,0,6,6,3
"2820",5257.64995456978,179,1,5,2,6,6,6,3
"2821",5782.2407342796,592,1,2,4,0,12,12,4
"2822",15959.1149653208,298,0,2,4,4,6,15,1
"2823",8538.21754691386,464,1,2,4,1,7,12,1
"2824",38614.0117201249,212,1,2,6,6,6,7,4
"2825",41331.679429174,123,0,2,2,2,6,6,3
"2826",16468.6241513132,403,0,2,3,1,6,6,4
"2827",2967.38488687967,74,0,2,3,3,4,4,4
"2828",1465.03015333759,57,1,2,3,0,6,0,4
"2829",7980.69020551297,432,1,2,2,2,12,12,4
"2830",1359.41068370967,74,0,2,3,0,2,3,4
"2831",15986.1802235742,34,0,2,3,3,0,0,4
"2832",1709.07263217855,241,0,2,4,2,15,12,4
"2833",7227.41344080565,74,0,3,3,2,6,6,4
"2834",15842.5473717615,123,1,2,2,0,0,0,3
"2835",12825.1445898234,256,1,4,3,2,6,6,4
"2836",4730.69555578793,102,0,2,4,2,0,1,4
"2837",3406.15287404063,40,0,2,3,0,0,0,4
"2838",5701.13505996229,123,1,2,3,0,2,0,2
"2839",33306.7569894694,371,1,2,2,0,6,3,4
"2840",9255.59310867478,77,0,2,3,0,6,12,4
"2841",8791.60357286724,432,0,5,3,0,2,0,4
"2842",9838.18145599887,137,0,2,3,3,4,0,4
"2843",4126.75422196384,73,1,5,3,0,0,0,1
"2844",5466.14503528731,403,0,2,3,0,0,3,4
"2845",6321.29338474138,130,1,2,2,0,6,3,4
"2846",9139.18791595425,19,0,3,3,2,6,0,4
"2847",10349.6254084108,193,0,5,3,0,3,3,4
"2848",2701.01575936177,74,0,2,3,0,0,0,4
"2849",4918.30493059623,110,0,5,4,0,6,6,3
"2850",1373.11000852512,44,0,3,3,3,0,0,4
"2851",10151.8540161899,241,1,2,3,0,3,2,4
"2852",631.853554238158,292,0,2,2,0,6,6,4
"2853",8021.26991946789,73,0,2,3,2,9,4,4
"2854",4922.36293122527,52,0,2,3,6,6,6,3
"2855",4034.05741761754,75,0,2,3,0,6,6,1
"2856",20007.2399083412,133,0,3,6,3,6,6,4
"2857",11715.5510304142,104,0,2,3,0,6,6,4
"2858",3311.52568561724,85,1,2,3,0,0,0,1
"2859",11862.6365728096,344,1,2,4,0,6,6,4
"2860",14143.1533740092,99,0,2,4,0,6,6,4
"2861",6149.79046157844,52,1,2,3,3,0,0,4
"2862",3705.95124332288,61,0,2,4,0,6,6,3
"2863",6188.77764913219,190,1,1,2,0,6,6,4
"2864",3921.61199992051,102,1,2,3,3,0,0,3
"2865",2408.5037566458,74,1,2,2,0,6,6,4
"2866",5896.43312994293,128,1,2,3,0,0,3,4
"2867",7863.57467853224,41,1,2,3,3,6,6,4
"2868",30511.1388318182,101,0,2,3,3,0,6,1
"2869",1434.69052154916,45,1,3,3,3,0,0,3
"2870",5610.20299314956,55,1,2,3,0,3,0,1
"2871",28050.6571523411,41,0,2,3,0,6,6,4
"2872",23981.0840656622,25,1,2,2,4,12,6,3
"2873",30955.9769115483,122,0,2,4,0,12,12,4
"2874",8322.98798906156,94,1,3,3,3,0,0,3
"2875",15398.634899702,484,0,2,2,0,6,6,4
"2876",3643.29089776229,73,0,2,3,3,1,1,4
"2877",3964.94327409797,133,1,2,3,3,2,6,4
"2878",9479.04567634202,42,1,1,2,6,6,6,1
"2879",1093.60211150348,33,1,3,3,3,0,0,2
"2880",12026.9088907536,41,0,3,3,0,3,3,4
"2881",8941.04467723508,371,0,2,2,6,1,0,4
"2882",6674.21522403716,73,1,2,3,2,0,0,4
"2883",2760.6453721525,63,1,2,3,5,3,6,4
"2884",7667.51742611644,387,0,2,4,0,6,6,4
"2885",8283.56971109545,67,1,2,3,0,3,6,4
"2886",1827.96242013681,36,0,3,2,2,3,4,1
"2887",21647.2465425043,179,0,2,2,4,12,4,4
"2888",3765.19275007163,64,1,3,3,0,3,0,4
"2889",11428.5262571197,172,1,4,2,4,12,6,4
"2890",5440.44022902131,34,0,4,3,3,0,0,2
"2891",6116.99210233015,71,0,3,2,6,0,0,2
"2892",2724.12287159902,261,0,2,3,0,0,0,4
"2893",14667.3894557734,101,0,2,2,2,12,15,4
"2894",20670.9386058327,432,0,2,2,0,6,6,4
"2895",6838.5061488194,63,1,2,3,3,2,2,4
"2896",6368.99509885079,52,1,3,4,6,6,12,3
"2897",8160.09795202531,67,0,2,2,0,6,0,4
"2898",5506.13129652681,292,1,2,2,2,3,2,4
"2899",4268.2780156409,142,1,5,3,0,6,6,4
"2900",5926.85792350891,387,0,5,2,2,0,0,4
"2901",22091.1086924675,342,0,2,3,0,6,6,3
"2902",2507.45272054321,75,1,2,3,0,0,2,3
"2903",14729.4844534383,85,1,3,3,3,0,0,2
"2904",27276.6578256576,366,1,2,6,6,9,8,4
"2905",13452.0652031379,101,0,2,4,3,8,15,1
"2906",9903.12942562688,179,1,5,2,0,0,0,4
"2907",3952.40292942459,90,1,2,3,0,2,2,4
"2908",10049.8081601204,432,0,2,3,0,6,6,4
"2909",4093.12127895115,227,1,1,1,2,0,0,4
"2910",5500.05927177392,67,1,2,3,3,6,6,4
"2911",5911.39283927158,139,1,2,4,4,12,15,4
"2912",9480.48697949071,122,1,2,3,3,0,0,4
"2913",18753.370991472,110,1,2,4,4,9,6,4
"2914",3848.20348470402,45,1,3,4,2,0,3,4
"2915",8096.49153350718,425,1,2,3,0,1,6,4
"2916",9572.27109767697,219,1,4,4,0,0,6,4
"2917",4558.67037703779,67,1,2,3,0,6,0,4
"2918",16983.6206277716,61,1,2,4,2,4,8,4
"2919",48302.5467638853,298,1,2,4,0,4,12,3
"2920",12446.4751907782,119,0,2,2,0,12,12,4
"2921",3930.1101301583,25,1,2,3,0,2,3,4
"2922",1415.01187747473,14,0,3,3,3,0,0,2
"2923",11556.1007058454,79,1,2,4,0,3,0,4
"2924",1003.77123918725,123,0,2,2,6,6,6,4
"2925",7345.25877467892,153,0,3,3,3,0,12,4
"2926",7947.82688676517,83,1,2,3,0,0,0,4
"2927",13779.6908727478,35,0,2,3,0,2,6,2
"2928",11113.8000074203,464,1,2,4,6,6,15,4
"2929",950.223738596849,74,1,2,2,2,6,0,4
"2930",2752.07903796179,123,0,3,3,3,0,0,4
"2931",18151.9859846638,42,1,2,4,4,6,6,1
